gene,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10
UBE2D1,0.03096199592644572,-0.004477047357964022,0.0013121334280150226,-0.014004372030529151,-0.0025938287055275403,0.0205518001917234,3.5006545584950153e-4,0.02388066824695359,0.035668494753431326,-0.018820166792791172
PGM1,-1.434991475415195e-4,-0.015123800201525886,0.002206219041907998,-0.002544400045482454,-0.0032023889915279227,0.01746961176363853,-0.012277546744346682,-5.16967075592052e-4,-0.009699460196455668,-0.016389785279595125
RRAGC,0.0026372883953852465,-0.008182052560456112,0.004496154698729537,0.0046109080436327905,-0.016067181772891143,0.0030499316022547253,-0.00970479715442748,-0.013887918145612504,0.03343822440995053,0.0432868458279435
ZBP1,-0.0053219706137593,-0.01793003273802027,0.013886860362631703,0.015227617714023272,-0.007049138610890608,0.02190699028473051,-0.010621681446149141,0.016823469338766207,0.02988056794343992,-0.0793746627889514
STX11,0.06856186929258162,-0.012455930233944855,-0.026564464094385,0.014131423553804479,-6.225374446373725e-4,-0.020567398663804134,9.505650098567398e-4,0.019955774256189173,0.011989979586639013,0.011273520500647553
TMEM205,0.03347132568336804,-9.24828705708449e-4,0.006220076813770228,-0.00331032562057515,0.027691986692745876,0.044054628804964434,-0.013895625487558329,0.005276819312360464,0.003107697241176348,0.011767598853160633
MTERFD2,-0.009856907427559364,6.745192865535984e-4,0.0047581495316081695,-0.0018010521707291138,-0.013601449832157199,0.010409227499163475,0.01725591461476119,-0.0012371154493209615,0.004369725787110643,-0.004856970645705339
PTPN7,-0.01733182514076394,-0.030182736571382724,0.013181540173804783,0.014846933364217833,0.009758502967862718,0.008733724382983475,0.028884106232625568,0.011890927652233903,-0.003640289792791133,-0.015388455443682758
STX18,2.0408280731899235e-4,-0.010558460502614409,0.007980859253448548,0.002210363499670076,-0.011167832830637048,0.017222968411966168,-0.027685084455416308,-0.00489773737964175,0.02663040247278622,0.0062192899026984
REXO2,-0.00925443998399103,-0.010862010721963068,-0.008883322809864971,-0.0016193464593935738,-0.03343006793353326,0.0033321502441479097,-0.003733488027436265,0.012939901414138132,-0.0022154446956237305,0.008931344862776778
C19orf52,-3.3031574939499633e-4,-0.020917873842601555,0.0032583132270274625,0.001765862721422669,-0.002961860382274729,0.008097243632769126,-0.003972936228138026,0.01103505096410553,-0.010953209802436518,-0.012259470294448816
NUP54,-0.00873187516420894,-0.008567380726098776,0.004285209786958983,0.00116640757096389,-0.017434515579890144,0.007270538237210098,-0.0052114951869923765,-0.0012921544384300915,-0.023907953687659914,-0.012661479373061973
HIST1H2BJ,0.001378086022563378,0.004959795672873661,-0.06330505054802224,0.04969873675912387,-0.014874278142526821,0.006459947848177537,0.012065515141394225,0.015766118183947755,0.03403117489197333,-5.887262412548065e-4
MESDC2,-0.0033075223162530687,-0.022742526594337877,0.00806291283342304,0.008434015578478213,-0.011947377061171466,0.024220970530907496,-0.012756529154346935,0.01724934152138915,-0.013595994310879891,0.008896689250344949
RRM2,1.890535944408578e-4,-0.009928720249896647,0.005403368143302037,0.0075727354941628406,-0.007673791765939045,0.02168738470048696,-0.00793895927275542,0.01304201769947594,-0.0730410045401725,-0.012577143548154814
CMTM5,0.0011587374701637842,0.004522483576673394,-0.09268970003348992,0.0690621156782478,-0.012177189169886018,0.007238449296376789,0.002447012307613615,0.004578449451752594,0.010594795361026388,0.0012939860260548822
ABRACL,-1.3691501868057243e-4,-0.024156412298252446,0.003194473006178251,-0.01038058530574557,-0.05916987445932492,-0.009999511897525175,0.005343095313560196,-1.657390664822644e-5,-0.021992746302192952,0.019479191862823295
PACSIN2,0.008900376175209706,6.557298966578745e-4,-0.03029008950379665,0.023664045074778792,-0.008100957884747718,0.024161146392369843,-0.018184886403173638,-0.01130719049933279,-0.018699199652459277,8.97389458017081e-4
FH,0.00548932585056267,-9.791165435693691e-4,0.008972855991173123,0.004719588470172938,-0.01824825043134366,-0.0011017262570757191,-0.013744835719483163,0.011299395063917476,0.008794327966117226,-0.001480895754068426
ACTB,0.06353694976437128,-0.07852296151826052,-0.02165648407552155,0.040060152532857544,-0.015212521359781095,0.017511802542452052,-0.0646600921240388,-0.014868443647054736,-0.08472253432309623,-0.007997000231057368
HNRNPH3,-0.00871125712076663,-0.009439045074665727,0.006181120687504974,-0.007632894501098322,-0.0348604972733162,0.014465228484737544,-0.007226225844777588,0.002657393483671397,-0.0050977210978964405,-0.009009187719230365
EMB,-0.0093247500617037,-0.009431300214842056,0.002387758741781391,-0.0039233614379084415,-0.00404096050611604,0.029006305819617956,-0.004064788000827294,0.011340851365420311,0.025888172223210954,0.024405274024143903
SHOC2,0.004582902673684993,0.0016688311584346005,0.016023431108731816,0.011052289340515246,-0.016984163969508848,0.017507612772728068,0.0011062290763166867,0.017237365571810617,-0.015289883776891347,0.02440278016127498
KCNQ1OT1,0.0034801281929838423,0.00441270444305499,0.010567649596955948,0.00721396951685296,-0.017793184410209793,-0.024850354357411814,1.8365488923172474e-4,0.005557730125384207,-0.021444374940288998,-0.006829765407153509
CST7,-0.02952780558557344,-0.14869606174291494,0.037470696207334404,0.06453266967411221,0.1021705049451939,5.472616394276091e-4,-0.08308906358775346,-0.013425910829119708,0.002904529267565949,-0.023098714658048938
HDAC1,-0.012225268587176196,-0.021088739150108962,0.010379884906558926,0.003499478937906858,-0.014688286298813972,0.020593525591992238,-0.0010535052313893167,0.009639918921880737,-0.026265828248929188,-0.030395029777248506
WARS,0.059417847827733385,-0.014446507458361468,0.014497170430379869,0.010579081414715936,-0.05802834002106494,-0.06666313486554547,-0.005900688704201419,-0.02128027876625138,0.007884022053547756,-0.03241153970374172
ADSL,0.0014984996563020693,-0.006988811996615299,5.605992585600626e-5,-0.007874367142970752,-0.020733873964562968,0.015330791800623838,-0.009719853802524495,-0.016500055652320152,-0.008576156981911567,-0.01045669149716174
THYN1,-0.008813929015975271,-0.0034919098407864306,-0.0059530227526675816,-0.012293451521067847,-0.025247214844990526,0.005036117603212407,0.018222893872213566,0.0013780939098495702,-0.007649017629786977,0.0012886820773773372
ELOF1,0.0038001612564133357,-0.012894016416489932,0.013057431642968997,0.00482607462618148,-0.02107323932485464,0.004785633130501759,0.009761777186788329,0.006513126648458528,0.010606130114209944,-0.03119775021239064
DNAJC2,0.0024240194804274135,-0.005540360029707283,0.004628368413458446,-0.001902433826621086,-0.0010725062670563534,0.006715959367892268,-0.010599548611212347,-0.020421707051345706,-0.01413858527740868,0.022951058545486156
TMEM208,0.020669237186075252,-0.016729456602230186,0.006618485421375977,0.003961286783331951,0.0019128124866522006,0.027999721070065462,0.0180276474000818,-0.00934656833589866,-0.007346499052437031,0.0034872486782055734
CCT2,-0.011537376446940391,-0.016582911093201768,0.012273780268303905,0.006393801037042189,-0.03465513030389996,0.01846950958944359,0.02372345472433089,0.027046869781307253,-0.02858685709977328,0.01490869937898927
ZNF688,0.0014377040290913848,-0.013296502765488084,0.004259062699812387,0.008883949829818326,-0.01490366541400405,-0.013141289697012023,-0.01047146123616708,0.00457941515352961,0.016505428336903587,0.049365694214220136
OXLD1,0.001383191475600633,-0.0067933312198988245,0.007363917170301617,-7.259275119689497e-4,-0.014825919401756857,-0.0069775916664816,0.02451350838458455,-1.4282520466436094e-5,-0.00349952085380001,0.004388036404438856
HDAC5,0.006041779305524806,-0.0011864795751200569,-0.0017288952082325974,0.0197519448351987,-0.021678434385522093,-0.022603739239515985,0.0049583327016712725,0.013903802257290113,0.025393541663176925,-0.00818247358966622
RDH14,-0.008931550184256634,-0.010040044003491556,0.003424450981777749,-2.488899172212427e-4,-0.008895386477797992,0.019438645167939212,0.0140489425512728,-0.01423765540225547,0.031538458259815175,0.014474510757473713
FKBP5,-2.623743647730711e-4,-0.005343921530138844,-0.008754899654168537,-0.013703073547346067,-0.020060865419847956,0.016995508652474695,0.03647507344934609,-0.039829879221859515,-0.006701230687829172,-0.012567203736755937
CDC42EP3,0.006820983004832776,-0.028786923908213555,4.987031253381385e-4,-0.0054170108136160034,-1.6681889410480598e-4,0.0012182737180279578,-0.03662516553048751,0.0339698479152816,0.0271559573758639,0.032778474432910064
C21orf33,-0.0011527570453003897,-0.0037166889329007906,0.012083881018944847,0.004553306830843573,-0.023460354140317323,0.006395601137871988,0.018893877765922776,0.006912272852287015,0.0023796360988963673,0.01645320152627354
RIOK2,-0.006806880188619502,-0.011318905630727199,7.450246733469207e-4,-0.0037875071195235476,-0.002975911700152938,0.008203033339547146,0.02998705920593835,-0.002938441372828712,0.013745466498132264,-0.008375934988601822
ECHDC1,0.004713104473406794,-0.003376348625814699,0.015611505311289707,0.013384262383039544,-0.0043633927228643055,0.025549640612221158,0.020543619458269637,0.011441558552705984,-0.0434523169988371,0.05056446945962906
PSMG2,0.0051840638134368995,-0.012185114082343669,-0.002890724484229302,-0.012823068344770166,-0.03425468894042993,0.027492896035453247,0.01007224200544296,0.015566756235199732,-0.028321018757154526,-0.022936692670281984
NPRL2,-0.007371856940227461,-0.02366033110851517,0.009329220891928154,0.00718057562437675,-0.003107404117726084,-0.009842819623658152,-0.005378805137564599,-0.023843359254778432,0.0019400561837154293,0.023610149412714623
PRDX3,0.02194980138843319,-0.01365233996457863,0.01571599782263355,0.004850458181614954,-0.027531463373467686,0.033256355065586836,0.004743126281873195,0.003915135658675014,0.024342391100707038,-0.017367871956533137
WDR55,-9.577667327843858e-4,-0.016554319598048726,0.006013431981425474,0.015594583324033238,-0.002701751540302159,0.015191487623072052,0.002857378050542272,-0.012253311426902792,-0.028789625517235216,0.004678533002158829
UNC45A,-0.0024753318510514826,-0.005216042221729043,-0.01777731508348609,0.009496932760577528,-0.0046697913235349735,0.005766271739722408,-0.010655887300922104,0.00435121936907569,-0.03227802969914233,0.0055301441105648
VPS25,0.012398724276331109,-0.01684701494951887,0.013897442947161732,0.011406205948939988,-0.007924120534356864,-0.0035145115813157274,0.021953447938371333,-0.032483623687008176,-0.026922439422005295,-7.767722475770601e-5
ISCA2,-8.61174678913801e-4,-0.0027166955813771334,0.0037589175025695655,-0.0039346616811543784,-0.015779794628378068,0.01439003397620913,0.015791703562463844,0.007266634135196016,0.003313573404106824,-0.03551944447080288
PPIL2,-2.5987528365291e-5,-0.009137368113442706,0.0014338695416309145,-0.005325603143133448,-0.009447910409664006,-0.006944163650414486,0.010840637047394986,-0.003467541969630178,0.013910463697575695,0.023188033772431334
DCAF5,-0.003599109201517969,-0.014150159487889237,0.0018826772519616414,-0.003095195412333888,-0.00840219944380487,0.009366286507084043,-0.01461007539829574,0.01680725593286974,0.02990173560127825,0.018319191116376237
RBM7,-0.0036312427266214056,-0.0022846218259587863,0.007266956859829589,0.0019964780942159283,-0.018344768278520402,-0.010373854141569756,0.029924924962471147,0.0030167040047297342,0.026832333607935865,0.009217504016946635
FAM107B,-0.022198444242193298,-0.009007063702619155,0.008955376243006507,-2.7616600767340477e-4,-0.023150356614494032,0.027954665454618603,-0.015466918919586741,0.0271596108587408,-0.03057034032127076,0.01021303100586304
NEMF,-0.014365267897449787,0.007680575240666555,0.017335711310122914,0.013348427351238255,-0.015100245353582462,-0.0015409663764407347,0.016485186937846515,-0.0057486916990543,0.00922652168000711,-0.008507324692721726
PITPNA-AS1,-0.012631093884525149,0.0043138980851705885,9.753961567064735e-4,-0.005816011732186673,-0.012770548884379871,0.015269471499651004,0.007917583341992872,-0.009297385492887795,-0.02092565318349128,-0.004901465876351657
GGA3,0.006679778676503716,1.5416036822537467e-4,-0.014234687627028928,0.005003506034519497,0.008587329585712445,-0.006410543605353292,0.0028186289170032933,0.004561968449571471,-0.02725897944346868,0.017874017498840097
PSMB6,0.015590472589498873,-0.02607063486442204,0.019059307908535734,0.010840386685691736,-0.025756432663909305,0.028318774440726727,-0.02285151986683199,0.009964259359541075,-0.033583986247209305,-0.014625701177765318
RNF113A,-0.009283353035656888,-0.01475879347043891,0.00859654364745995,0.0025524486456434637,-0.01660257173316604,0.024338269074651097,-0.008956593374945197,0.021002123873925218,0.030716856969565273,-0.008530673131065836
S100B,-0.00744920738230846,-0.042604766294198404,0.007507687425824508,0.01787408911283825,0.018484236761508604,-0.02470232198566262,0.0830049234527518,-0.003592789511199027,-0.009228963591312488,0.009461101654682827
HLA-DMA,0.051328159910571616,0.07780592896156499,0.07322580617420092,0.08007400570404336,0.02156516582373339,0.06363190429171532,-0.021093243599118162,-0.03633044706700392,0.02890347402542451,-0.033065525259592936
MS4A6A,0.08613762161033102,0.0195466160082837,-0.0139857466562953,-0.04246424065053919,0.07343982677427581,0.09094599965746085,0.006423793526631381,0.02204206040347341,0.00803392958173696,-0.0036632038402342445
GPKOW,-0.005802753049776546,-0.01643856649500206,0.0024322241916467174,0.005115031593536315,-0.008404583131064371,0.011329813669008098,-0.025042474162618053,0.00999822075031576,-0.02156879784111295,-0.013670805956210787
NAT9,0.01486175871342318,0.0013273770510662441,0.0041168479163987545,-0.004102677641915507,-0.016002141468466156,0.006951636419095821,0.020535316924701914,-0.009053319177825404,0.031762815862417006,0.014178852329291702
PRKD2,-0.010680899681095576,-0.006452117622228521,0.011462514295136318,0.009652556564402365,-0.012150592910066212,0.014945285932582446,0.005822627331083681,0.02250414801766772,-0.008670616543438186,-0.0253567366362952
ADD1,0.0033865031347823952,9.826387337532638e-5,0.025991606142993662,0.023249455975310456,0.004567359645238874,-8.785388834956108e-4,0.02069567860676928,0.006814603986583827,-0.011805151641449619,0.04248108205640824
ITPA,0.008661176667332517,-0.005833132134465246,0.015596457974436068,0.011788852329879002,-0.01601397631471798,0.010258768333991716,0.014972815017398357,-0.01851132483562067,-0.034897911915693414,-0.007887533692499336
TNFSF13B,0.08131149120774202,-2.1795410144978712e-4,-0.0015590732264918925,-0.02113545602927026,0.0011319135045428498,0.012302775993345148,0.0011649517999997264,0.014142587257030355,0.02624849441717866,-0.03943062679368802
NSA2,-0.006652681038929298,-0.001233333875516746,0.003744884764989368,-0.006694181982870357,-0.032463653157794495,0.027730337495847652,0.03165406313608571,0.012424832175080064,-0.01168110828360048,-1.6905068723049247e-4
NCOR2,0.016521788894112727,-0.0018050454210356555,0.0027373832708099985,0.0050488579283567364,-0.011851382570137436,0.01633543005609553,-0.009197269157803072,-8.60456195933933e-4,-0.035268822055087086,0.013555733639922896
MYCBP2,-0.0024750273327669068,0.009605817604271257,0.0140424192895223,0.007309601729829153,-0.014416566715363203,0.015133543191575557,-0.0014380540156612128,0.005994692179438091,-0.00421230229553848,-0.0215868906582505
